Head,Neck,Shoulders,Shirt,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,Tabard,character.id
Oversized Centurion Helm,Sin Stained Pendant,Epaulettes of Overwhelming Force,Epic Purple Shirt,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Gormshell Greaves,Stoneguard Attendant's Boots,Hellhound Cuffs,Fleshfused Crushers,Ritualist's Treasured Ring,Bloodoath Signet,Stone Legion Heraldry,Bargast's Leash,Drape of Twisted Loyalties,Supercollider,Acidslough Bulwark,Renowned Guild Tabard,102632056
Wrathbark Greathelm,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Artisan Officer's Shirt,Breastplate of Fatal Contrivances,Scarred Bloodbound Girdle,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Fleshfused Crushers,Shadowghast Ring,Band of the Risen Bonelord,Blood-Spattered Scale,Anima Field Emitter,Drape of Twisted Loyalties,Axe of the Deadgrove,Acidslough Bulwark,,183426821
Plague Handler's Greathelm,Trailspinner Pendant,Shadowghast Pauldrons,Sleeveless T-Shirt,Breastplate of Cautious Calculation,Scarred Bloodbound Girdle,Ceremonial Parade Legguards,Sinful Gladiator's Plate Stompers,Hellhound Cuffs,Colossal Plate Gauntlets,Sinful Gladiator's Band,Twisted Witherroot Band,Viscera of Coalesced Hatred,Sanguine Vintage,Sinful Gladiator's Greatcloak,Supercollider,Sinful Gladiator's Guard,,187812697
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Otherworldly Influence,Stoic Guardsman's Belt,Halkias's Towering Pillars,Muckwallow Stompers,Reality-Shatter Vambraces,Guilewind Stone Talons,Death God's Signet,Arachnid Cipher Ring,Spare Meat Hook,Blood-Spattered Scale,Cowled Batwing Cloak,Engorged Worm Smasher,Acidslough Bulwark,,94059619
Plague Handler's Greathelm,Sin Stained Pendant,Selfless Collector's Spaulders,,Breastplate of Otherworldly Influence,Shadowghast Waistguard,Halkias's Towering Pillars,Dynamo Doomstompers,Hellhound Cuffs,Shieldguard's Gauntlets,Signet of the False Accuser,Death God's Signet,Wakener's Frond,Macabre Sheet Music,Blighted Margrave's Cloak,Sinsmasher,Acidslough Bulwark,,135841648
Darkfrost Helmet,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Galvanized Oxxein Legguards,Sabatons of the Rushing Juggernaut,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Ritualist's Treasured Ring,Death God's Signet,Decanter of Anima-Charged Winds,Slimy Consumptive Organ,Shroud of the Penitent,Supercollider,Acidslough Bulwark,,193576197
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,,Breastplate of Cautious Calculation,Stoic Guardsman's Belt,Halkias's Towering Pillars,Sinful Aspirant's Plate Warboots,Reality-Shatter Vambraces,Guilewind Stone Talons,Signet of the False Accuser,Death God's Signet,Bladedancer's Armor Kit,Blood-Spattered Scale,Blighted Margrave's Cloak,Supercollider,Acidslough Bulwark,,194770582
Darkfrost Helmet,Sin Stained Pendant,Unyielding Combatant's Pauldrons,,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Shadowghast Greaves,Errant Crusader's Greaves,Sinful Gladiator's Plate Vambraces,Fallen Templar's Gauntlets,Ritualist's Treasured Ring,Sanctified Guardian's Signet,Blood-Spattered Scale,Sanguine Vintage,Cowled Batwing Cloak,Gorestained Cleaver,Acidslough Bulwark,,197066139
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Gormshell Greaves,Errant Crusader's Greaves,Reality-Shatter Vambraces,Fleshfused Crushers,Sinful Gladiator's Ring,Twisted Witherroot Band,Splintered Heart of Al'ar,Macabre Sheet Music,Sinful Gladiator's Drape,Sinful Gladiator's Xiphos,Barricade of the Endless Empire,,119695899
Shadowghast Helm,Trailspinner Pendant,Vile Butcher's Pauldrons,Master Builder's Shirt,Breastplate of Cautious Calculation,Waistguard of Expurged Anguish,Halkias's Towering Pillars,Stone-Infused Sabatons,Vambraces of the Depraved Warden,Distorted Construct's Gauntlets,Stitchflesh's Misplaced Signet,Bloodoath Signet,Darkmoon Deck: Indomitable,Pulsating Stoneheart,Blighted Margrave's Cloak,Axe of the Deadgrove,Acidslough Bulwark,,69127635
