Head,Neck,Shoulders,Chest,Waist,Legs,Feet,Wrist,Hands,Ring 1,Ring 2,Trinket 1,Trinket 2,Back,Main Hand,Off Hand,character.id,Shirt,Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Abdominal Securing Chestguard,Girdle of the Soulflayer,Legplates of Unholy Frenzy,Sabatons of the Rushing Juggernaut,Thunderous Echo Vambraces,Sinful Gladiator's Plate Handguards,Ring of Perpetual Conflict,Ardent Sunstar Signet,Viscera of Coalesced Hatred,Pulsating Stoneheart,Mantle of Manifest Sins,Sinful Gladiator's Splitter,Sylvan Whiteshield,135504923,Precious' Ribbon,
Casque of the Path,Muckformed Chain Choker,Epaulettes of Overwhelming Force,Breastplate of Brutal Dissonance,Stoic Guardsman's Belt,Halkias's Towering Pillars,Errant Crusader's Greaves,Shoulderblade Vambraces,Distorted Construct's Gauntlets,Death God's Signet,Shadowghast Ring,Relic of the First Ones,Blood-Spattered Scale,Mantle of Manifest Sins,Engorged Worm Smasher,Barricade of the Endless Empire,154253747,,Tabard of the Ascended
Shadowghast Helm,Sin Stained Pendant,Sinful Gladiator's Plate Pauldrons,Abdominal Securing Chestguard,Sinful Gladiator's Plate Greatbelt,Sinful Gladiator's Plate Legguards,Sinful Gladiator's Plate Warboots,Pit Fighter's Wristguards,Selfless Collector's Gauntlets,Stitchflesh's Misplaced Signet,Sinful Gladiator's Ring,Gluttonous Spike,Inscrutable Quantum Device,Dealer Xy'exa's Cape,Engorged Worm Smasher,Sinful Gladiator's Guard,184020878,Fashionable Undershirt,Stormwind Tabard
Plague Handler's Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Galvanized Oxxein Legguards,Errant Crusader's Greaves,Thunderous Echo Vambraces,Hardened Castle Crushers,Band of the Risen Bonelord,Death God's Signet,Overwhelming Power Crystal,Splintered Heart of Al'ar,Evernight Drape,Gorestained Cleaver,Duskwarder Shield,175174131,Sleeveless T-Shirt,
Diadem of Imperious Desire,Charm of Eternal Winter,Unyielding Combatant's Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Gormshell Greaves,Sabatons of the Rushing Juggernaut,Shadowghast Armguards,Sinful Gladiator's Plate Gauntlets,Hyperlight Band,Signet of the False Accuser,Bladedancer's Armor Kit,Stone Legion Heraldry,Cowled Batwing Cloak,Gorestained Cleaver,Barricade of the Endless Empire,74561968,,Renowned Guild Tabard
Diadem of Imperious Desire,Trailspinner Pendant,Pauldrons of Unleashed Pride,Breastplate of Otherworldly Influence,Fused Bone Greatbelt,Endlessly Gluttonous Greaves,Errant Crusader's Greaves,Hellhound Cuffs,Guilewind Stone Talons,Hyperlight Band,Shadowghast Ring,Viscera of Coalesced Hatred,Gluttonous Spike,Cloak of Enveloping Manifestations,Sophisticated Bonecracker,Acidslough Bulwark,91300363,Dark Silk Shirt,Renowned Guild Tabard
Plague Handler's Greathelm,Muckformed Chain Choker,Shadowghast Pauldrons,Breastplate of Otherworldly Influence,Scarred Bloodbound Girdle,Gormshell Greaves,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Ritual Commander's Ring,Signet of the False Accuser,Decanter of Anima-Charged Winds,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Sophisticated Bonecracker,Acidslough Bulwark,209872256,Scarlet Filigreed Shirt,
Oversized Centurion Helm,Trailspinner Pendant,Tabone's Branded Pauldrons,Rampaging Giant's Chestplate,Shadowghast Waistguard,Legplates of Unholy Frenzy,Dynamo Doomstompers,Pit Fighter's Wristguards,Colossal Plate Gauntlets,Bloodoath Signet,Ring of Perpetual Conflict,Blood-Spattered Scale,Anima Field Emitter,Cloak of Enveloping Manifestations,Duskwarder Scimitar,Barricade of the Endless Empire,246429358,,
Wing Commander's Helmet,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Scarred Bloodbound Girdle,Halkias's Towering Pillars,Muckwallow Stompers,Vambraces of the Depraved Warden,Guilewind Stone Talons,Ritual Bone Band,Ritual Commander's Ring,Macabre Sheet Music,Viscera of Coalesced Hatred,Shroud of the Penitent,Axe of the Deadgrove,Acidslough Bulwark,146369897,,Tabard of the 7th Legion
Darkfrost Helmet,Azure-Venom Choker,Pauldrons of Unleashed Pride,Rampaging Giant's Chestplate,Selfless Collector's Girdle,Shadowghast Greaves,Valinor's Ground Pounders,Thunderous Echo Vambraces,Colossal Plate Gauntlets,Ritual Bone Band,Entwined Gorger Tendril,Slimy Consumptive Organ,Blood-Spattered Scale,Cowled Batwing Cloak,Ascended Gladius of Glory,Elysian Sentinel's Aegis,164875452,,Tabard of the Zandalari
Shadowghast Helm,Sin Stained Pendant,Selfless Collector's Spaulders,Selfless Collector's Chestplate,Binding of Warped Desires,Galvanized Oxxein Legguards,Stoneguard Attendant's Boots,Shoulderblade Vambraces,Fleshfused Crushers,Bloodoath Signet,Hyperlight Band,Blood-Spattered Scale,Slimy Consumptive Organ,Sinful Aspirant's Drape,Axe of the Deadgrove,Elysian Sentinel's Aegis,140556566,,Lightforged Tabard
Plague Handler's Greathelm,Sin Stained Pendant,Prankster's Pauldrons,Breastplate of Fatal Contrivances,Shadowghast Waistguard,Gormshell Greaves,Baetheas' Ironclad Warboots,Shoulderblade Vambraces,Hardened Castle Crushers,Ring of Perpetual Conflict,Dominance Guard's Band,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Gorestained Cleaver,Acidslough Bulwark,200979987,Precious' Ribbon,Tabard of the Hand
Wing Commander's Helmet,Trailspinner Pendant,Shadowghast Pauldrons,Breastplate of Brutal Dissonance,Selfless Collector's Girdle,Gormshell Greaves,Muckwallow Stompers,Hellhound Cuffs,Fogweaver Gauntlets,Bloodoath Signet,Ring of Perpetual Conflict,Gluttonous Spike,Viscera of Coalesced Hatred,Cowled Batwing Cloak,Gorestained Cleaver,Waylight Defender,164882072,Artisan Officer's Shirt,Competitor's Tabard
Wrathbark Greathelm,Azure-Venom Choker,Shadowghast Pauldrons,Abdominal Securing Chestguard,Waistguard of Expurged Anguish,Gormshell Greaves,Muckwallow Stompers,Pit Fighter's Wristguards,Fleshfused Crushers,Bloodoath Signet,Ring of Perpetual Conflict,Bladedancer's Armor Kit,Splintered Heart of Al'ar,Drape of Twisted Loyalties,Engorged Worm Smasher,Encrusted Canopic Lid,168455807,Black Swashbuckler's Shirt,Renowned Guild Tabard
Wrathbark Greathelm,Sin Stained Pendant,Shadowghast Pauldrons,Breastplate of Cautious Calculation,Girdle of the Soulflayer,Sapsteel Legplates,Selfless Collector's Warboots,Vambraces of the Depraved Warden,Fogweaver Gauntlets,Death God's Signet,Signet of the False Accuser,Darkmoon Deck: Indomitable,Inscrutable Quantum Device,Decadent Nathrian Shawl,Sophisticated Bonecracker,Sinful Gladiator's Guard,165706512,,
Shadowghast Helm,Sinful Gladiator's Necklace,Unyielding Combatant's Pauldrons,Breastplate of Fatal Contrivances,Binding of Warped Desires,Selfless Collector's Legguards,Errant Crusader's Greaves,Pit Fighter's Wristguards,Guilewind Stone Talons,Sinful Aspirant's Signet,Sinful Aspirant's Ring,Anima Field Emitter,Sanguine Vintage,Cowled Batwing Cloak,Axe of the Deadgrove,Sinful Gladiator's Guard,140094095,,
Selfless Collector's GreatHelm,Noble's Birthstone Pendant,Shadowghast Pauldrons,Selfless Collector's Chestplate,Selfless Collector's Girdle,Endlessly Gluttonous Greaves,Selfless Collector's Warboots,Selfless Collector's Wristguards,Selfless Collector's Gauntlets,Signet of the False Accuser,Ring of Perpetual Conflict,Spare Meat Hook,Darkmoon Deck: Indomitable,Cowled Batwing Cloak,Supercollider,Barricade of the Endless Empire,98939013,Initiate's Shirt,Blood Knight Tabard
Shadowghast Helm,Trailspinner Pendant,Stonewing Mantle,Breastplate of Brutal Dissonance,Sinful Gladiator's Plate Greatbelt,Galvanized Oxxein Legguards,Valinor's Ground Pounders,Sapsteel Vambraces,Fleshfused Crushers,Ring of Perpetual Conflict,Signet of the False Accuser,Slimy Consumptive Organ,Viscera of Coalesced Hatred,Drape of Twisted Loyalties,Sacred Sparrer's Edge,Acidslough Bulwark,116811541,,
